C8257561, 	Croger,        	 DE,    	 14220
C4915485,       Smith's,        	 SC,   88895
C4190799, Ferris Teeter,       	MN,       67195
C3157992,         Moss's,       GA, 25994
C8493246,     	Wigmann's,   MN,    	 40242
C4470249,  	 Wigmann's,       	CA, 	32333
C2423746,      	 Martino's,   VA,  	 49075
C6920116,   	Croger,         IL,        	 84622
C1927720,     Wigmann's,     AK,  	 11481
C7176470,    	 W-Mart Supercenter, GA,     46249
C3567167, 	Super Food, 	FL,     33335
C9678344,       U-Krop,     NV,        	 07799
C0804830, 	U-Krop,       SD,      	 31282
C3166824, Croger,     	OR,       	85337
C0835176,       	Food Kitty,    	 DC,     	92510
C7573323,       	Hole Foods,   CA,   33645
C0064989,     Food Kitty,     MA, 12932
C8555887,    	 Wigmann's,      	 MO,  	 72849
C1235805,       Hole Foods,       MS,    	 06069
C2684934,        	 Moss's,  	 AZ, 40260
C5099890,   	W-Mart Supercenter, 	GA,         82588
C4632162,       Privatz, DE,      	 40331
C7526905,     	Alberto's Son's, 	IL,     	54809
C8648567,       Alberto's Son's,      	 MS,       	67635
C4249655,     Privatz,   TX,      	 53556
C3349989,       	Ferris Teeter,     	NV,       42530
C0136511,      	 Super Food,     	FL, 26491
C3495694,     Hole Foods,       WA,     	50254
C2027305,       	Wigmann's,     IN,        	 02921
C9161773,     	Moss's,       	NC, 	37288
C3973405,       	Martino's,   	GA, 	27964
C9909262,      	 Privatz,        	 TN,  	 30330
C3464949,       Privatz,         GA,   65049
C9829689,   	Alberto's Son's,        	 MA,     19475
C3012127,     U-Krop, OR,     28715
C8850671,       W-Mart Supercenter,         WA,   06970
C6131160,   W-Mart Supercenter,  	 PA,       62371
C4684844,        	 Moss's,     MN,   38215
C0339017,  	 Croger,      	 TN,       	33857
C3323654,       	Food Circle,   DE,   	09294
C7584556, U-Krop,       	AZ,       79755
C6718133,    	 Food Circle,       	AZ,   	70066
C5564571,         W-Mart Supercenter,    	 MN,        	 81197
C9918837, Privatz, IN,    	 02413
C9187718,  	 Hole Foods,       GA,        	 55048
C5020152,   Food Circle,     GA,   	82109
C7431566, 	Smith's,       	MS,   16689
C3481428,       W-Mart Supercenter,      	 IN,        	 68996
C8413076,         Ferris Teeter,   	MN,         95166
C0141977,  	 Wigmann's,      	 CA, 	01525
C5223655, Hole Foods,       AK,       77499
C1601854,       W-Mart Supercenter,   PA,   76822
C8491000, 	Alberto's Son's, AZ,       	64824
C2480734,      	 Smith's,    	 AK, 	95313
C5355836,        	 Smith's,        	 NC, 93565
C4276408,        	 Moss's,       TN,      	 08268
C2337803,       Privatz,       MO,        	 73707
C1572796,       	U-Krop, 	SC,       	49162
C4874563,   Super Food,   	OR,     	30244
C5315254,   Privatz,    	 WY,        	 03183
C5194950,       	Moss's,        	 WA,   06012
C6968499,     Moss's,   MA,       	40160
C5008789,     Privatz,        	 AK, 	27848
C4818919, 	Wigmann's,       HI,         86710
C7855966,       Food Kitty,     	DE,       	61267
C8728737,     Wigmann's,       	VA,   42570
C2959933,       Ferris Teeter,  	 DC,   38697
C5689473,       Food Circle,     	WY,     	63422
C4298831,       Ferris Teeter,   	VA,    	 64509
C4314590,   	Food Kitty,       IL,    	 58744
C9733624,         Moss's,   	PA, 37740
C9749866,        	 Alberto's Son's,    	 NC,   69150
C1693673,   	Hole Foods,   WA, 	32650
C7132199,   Food Circle,      	 MS,  	 10525
C3462783,      	 Martino's,       	HI,    	 48665
C8585189,   	Smith's,       IL,  	 08072
C0434259,     Super Food, 	MN,   29363
C4930247,       Smith's,   HI,  	 37056
C2316457,   Alberto's Son's,   ND,       19905
C7142182,     Food Kitty,      	 MS,      	 53471
C4482978,         Alberto's Son's,   IN,   46319
C7612822,      	 W-Mart Supercenter,   MO,     42635
C2369615,  	 Martino's,  	 SC,   98733
C3750750,     Food Kitty,        	 IL,         31866
C0557029,   Ferris Teeter,   HI,     52117
C0554731,    	 Martino's,         NV,       23608
C9807887,  	 Food Circle,     DC,        	 86129
C2241007,     Moss's,       	NC,   99289
C9038661,      	 Moss's, MN,     83222
C6335206,        	 Food Circle,      	 DE,     68698
C9903568,     W-Mart Supercenter, 	MO,     	67638
C1283142, 	Super Food,       DE,  	 75438
C4845298,         Food Kitty, 	TN,   	10563
C5922968,      	 Privatz,  	 MA,       83409
C2171152,       	Croger,       MN,         99938
C4098272, 	U-Krop,       DE,       	85390
C8292525,    	 Ferris Teeter, 	SC,   85083
C8476959,   	Privatz, 	ND,    	 55153
C9299594,       	W-Mart Supercenter,       ND,   94529
C1703218,     Alberto's Son's,     AK,   33485
C8701903,         Super Food,     AK,         19920
C2672990,  	 W-Mart Supercenter,     	IN,        	 55495
C5729076,       Alberto's Son's,   AZ,         72936
C5238466,   Hole Foods,         NV, 36668
C2418656,   	Food Circle,        	 NV,       84715
C6188506,      	 Privatz,   	WA,   88699
C5623273,     W-Mart Supercenter,      	 DE,       34300
C0005100,     Alberto's Son's,      	 TN,   	01175
C7895432,   Martino's,   	AZ,       98137
C3248283,        	 U-Krop, MN,  	 56409
C3473595,         Martino's,       IL,        	 45878
C8318073,  	 Food Circle,     	IL,   69365
C6177406,      	 U-Krop,    	 DC,    	 88392
C9107993,        	 Ferris Teeter,        	 NV,       	12976
C8181691, 	Ferris Teeter, NV,      	 13072
C9027751,     	Privatz,   HI,   	88634
C6308206,   	Wigmann's,         FL,  	 95573
C7584207,   Hole Foods,     TX,   	81218
C9817322,        	 Smith's,        	 SD,   21699
C9327753,       Food Kitty,    	 CA, 39453
C0545339,      	 Moss's,     	AK,         11296
C4027090,       Super Food,   CA,        	 51853
C1026791,   	Croger,         CA,         81998
C3630544,        	 Food Kitty,   NV, 18929
C8620221,    	 Super Food,      	 TX,     68494
C7910889,     Super Food,      	 DE,   69589
C7153995,     Smith's,         MS,     	34646
C4593254,         Moss's, SD, 44109
C0567081,       U-Krop, ND,         37934
C1106167,      	 Food Kitty,         ND,      	 51942
C3507332,      	 Food Kitty,        	 MS,   	19532
C0579431, 	Food Circle,         GA,     86289
C9781784,       Smith's,       AL,      	 22694
C5014867,     Croger, 	AZ,       26326
C9065392,   Wigmann's,       WY,     72332
C1260337,     U-Krop,    	 NV,    	 14828
C7245254, 	Ferris Teeter,     	MA, 76457
C4264561, 	Super Food,   DC,   58697
C2172977,       	Wigmann's,  	 ND,   15785
C5895487, 	Moss's, 	CA,  	 48397
C5220299,       	W-Mart Supercenter,       FL,   65107
C0435863,       	Croger,   VA,   	04262
C2737133,   	Food Circle, VA,   	60420
C4143470, Super Food, IL,      	 48282
C4213566, W-Mart Supercenter,    	 AZ, 	61879
C9313185,     	Privatz,     IN, 47226
C3024048,       Ferris Teeter, AK, 	57245
C0879672,    	 Alberto's Son's,     	OR,   14441
C1334269,       	Martino's,     FL, 	96853
C7952303,     Food Circle,     HI,     54759
C7969389,   Wigmann's, 	PA,   	76088
C7182930,     Martino's,       GA,    	 85940
C6472058,       	Privatz,   	MS,       28798
C1373052,     	Hole Foods,       	HI,        	 58080
C1371330,       Wigmann's,   	DE,   79687
C2508086,     Privatz,      	 WA,   	69871
C9702372,       	Super Food,      	 PA,   79389
C8797475,   	Privatz,      	 FL,   	75966
C1819862, Super Food,       WA,     	98559
C5168407,      	 Martino's, 	DC,   82950
C1396200,      	 Hole Foods,     NC,    	 17809
C5133779,      	 Alberto's Son's, 	TN, 10174
C9935821,  	 Wigmann's,        	 TN,   88655
C5003343,     Ferris Teeter,       IL, 21753
C8914290,       Smith's,        	 VA,       26318
C2708005,     	Martino's,   IN,        	 54066
C0561963,       Croger,         VA,       	95782
C0631109,     Food Kitty,       MO,   05898
C8411874, 	Food Circle,     AL, 	25894
C1351940,     Moss's,      	 ND,       85580
C2636908,     Smith's,     IN,       	21509
C6360088, Hole Foods, OR,      	 66315
C7470350,   	Croger,    	 NC,       71851
C9613247, Croger,       OR,   	50776
C5421798,   	Food Circle,        	 MS,   08943
C2572897,    	 U-Krop,   	OR,        	 65015
C1554536, Privatz,       MO,         60947
C8212435, Croger,   VA, 89353
C3630432,       Privatz,    	 NC,     78848
C6231524,       Croger,    	 PA, 	10721
C4886175, Martino's,  	 SD, 29371
C1922381,      	 Alberto's Son's, TN,       	85373
C8788443,        	 Hole Foods,     	SC,       75585
C0612415, Croger,       FL,    	 42828
C3453527,     Alberto's Son's,   WA,       67912
C8184415,  	 Smith's,     HI,       68318
C2622230,   U-Krop,   SD,   	88666
C5664947, W-Mart Supercenter,   FL,       12348
C8378708, 	Privatz,     IL,  	 71104
C9736805,    	 Alberto's Son's,       AL,  	 15854
C1462591,   Alberto's Son's,         OR,       74847
C7412362,     Smith's,    	 ND,   14511
C6402717,       Food Kitty,   MO,         76585
C4134790,         Wigmann's,       	GA,   	73003
C2729345,   	Hole Foods,       AL,       03891
C7709859,   Privatz,   	ND,   	22464
C1897346,   Smith's,   ND,   90209
C3274017,       Food Kitty,        	 DC,    	 43009
C5886173,     Ferris Teeter,       OR,       	65239
C3236593,    	 Privatz,  	 CA,       46660
C1313255, 	W-Mart Supercenter, 	OR,     	05882
C3172479,     	Croger,  	 SC, 	49141
C0561795,        	 Martino's,   WA,   58980
C4304154,        	 Privatz,        	 NC,       	13449
C3891652,   	W-Mart Supercenter,    	 TX,   20951
C4531351,     Moss's,        	 TN,       	30760
C8798111,     Food Kitty, 	TX,      	 84471
C2356115,         Ferris Teeter,      	 ND,        	 02471
C6187169,   	Privatz, CA, 	48627
C3260349,        	 Moss's, 	AZ,         73048
C5849124,        	 Food Kitty,    	 PA,     83672
C7501942, Super Food,   FL,         30166
C9593125,    	 Hole Foods, 	OR,   48128
C3417731, 	Alberto's Son's, DC,     05627
C5826691,   Martino's,         TX,      	 62812
C7333404, Alberto's Son's,       	GA,       29491
C0752907,   Super Food,   	IN,     29031
C3543610,       	Food Circle,     	AK,   69836
C1445473,      	 Super Food, ND,       97846
C3373445,      	 Hole Foods,      	 ND,        	 95174
C4440465,       Croger,     MO,    	 48574
C7441010,       	Wigmann's,         MO,         51642
C0755610,        	 Food Kitty,        	 NV,       	83422
C5054751,       Super Food,      	 WA,       	51153
C5974457,     Food Kitty,    	 IN,       36046
C1800170,   Food Circle,       IN,   09394
C8778838,      	 Moss's,       DE,       46397
C8956038,   Croger,  	 MA,   80942
C4524078,       Hole Foods,    	 AK,     	94954
C3263029,     	Wigmann's,         NC,  	 11355
C7933405,        	 Wigmann's,   	AL,       	73818
C4843765,       	Moss's,     VA,     	61108
C9022746,   	Smith's,   SC,     25525
C3174099,   Wigmann's,    	 FL,       39146
C2357041,   Hole Foods,       	IL,         78379
C0222497, 	Wigmann's,   ND, 	67126
C5103093,   	Martino's,         SD,       48805
C9015564, 	Martino's,         IL, 09280
C4891719,        	 Privatz,     NC,       	12191
C7888855,       Smith's,       OR,      	 27039
C0873221,    	 W-Mart Supercenter,     	WY,  	 52510
C8372488,   Super Food,   	GA,        	 63585
C1758745,     Croger,     AZ,      	 22803
C6743907, Smith's,         AK,   51306
C3238092,       Super Food,        	 VA,   13920
C6236581,   	Privatz,     IN,  	 76299
C7104246,   U-Krop, VA,     	60833
C5885575,     W-Mart Supercenter,        	 DC,      	 32264
C1968292,       Martino's,     TN,       	67873
C8375899,     Super Food,     ND,         20890
C9163641,   Smith's,   	PA,    	 49925
C6764150,       W-Mart Supercenter,   AL,    	 46659
C6251859,   	Wigmann's,      	 TX, 27699
C0540580,       Alberto's Son's, 	AK,       60535
C3919958,       W-Mart Supercenter,   DC,       	87512
C5680218,        	 Ferris Teeter,   	MN,      	 21360
C9097327,         Super Food,   WA,     47277
C3002848,   U-Krop, WA,     42116
C3499342,   	Hole Foods,  	 WY,     87489
C9908804,     	U-Krop,         SD,     06074
C4700630,     W-Mart Supercenter,        	 IN,       	10274
C0000473,   	Wigmann's,      	 DE,  	 45272
C8971513, U-Krop,       HI,       37704
C0141841,     	Smith's, ND,  	 62078
C3773495,         Wigmann's, 	VA,        	 18334
C2065804,   	W-Mart Supercenter,     ND,        	 85647
C4115577,         Super Food,  	 AK,    	 80823
C9288201,         Food Circle,      	 DE,       	56262
C3482410,     W-Mart Supercenter,   MN, 95572
C6674602,      	 Hole Foods,   NV,     97700
C2605306, 	Martino's,         IN,   40907
C1124125,       Croger,    	 MN,         80870
C2134379, Food Kitty,    	 MA,      	 67452
C6991190,        	 Food Circle,   	NV, 79343
C2564979,       Alberto's Son's,   	IL,        	 13052
C5321067, Wigmann's,     DC,  	 93926
C2893985,  	 Food Kitty,       	DC,     30059
C8362282,       	Smith's,    	 TX,  	 69452
C0746130,     Food Kitty,         ND, 44131
C9862212, Martino's,   	VA,   70289
C6844763,   	U-Krop,         SC,     46023
C1238863,      	 Croger,   	DE,     75822
C7495334,      	 Hole Foods,   TX,     20080
C5424167,  	 W-Mart Supercenter, 	WA,       07114
C0646553,       Smith's,         ND,   	50223
C6234373, Ferris Teeter,     	GA,    	 71095
C5172251, 	Martino's,     ND,       	45303
C0735389, 	Croger,       	MO,   	21890
C3988267,      	 Privatz,  	 MO,      	 56487
C9678296,       Moss's,       	NV, 	76838
C9498336,   Privatz,        	 WA,   66064
C8467365,      	 Alberto's Son's,   MS,  	 58753
C4365082, Privatz,      	 AK,       31164
C5097953,     	Hole Foods, 	FL,   98509
C2167190,       	Privatz,  	 GA,  	 43638
C8213720,  	 Moss's, 	NC, 	05217
C1696452,         W-Mart Supercenter,        	 SC,   79505
C6991161,     Croger,        	 DE,     49351
C5463660, 	Smith's,        	 AK, 92363
C7833638,  	 Martino's,   DC,   	04232
C7785033,     	W-Mart Supercenter, TX,        	 68057
C0377919,   	Alberto's Son's,      	 SD,       39931
C2249262,   Ferris Teeter,         OR,         62060
C1960931,       	U-Krop,   TN,       18255
C5705958,  	 Wigmann's,     	NC,   59927
C5244589,      	 Food Kitty,   NC,        	 00084
C1276884,       W-Mart Supercenter,   AK,        	 14345
C3922319,     Croger,     MO, 	23763
C7822949,    	 Croger,   	PA,     	81993
C2860275,       	Super Food,   TN,     96053
C3056065,     Alberto's Son's,      	 ND,   68105
C4748209, 	Wigmann's,         TX,        	 41314
C0067384,   	Food Circle,       MS,       41461
C2349589,      	 Croger,        	 DE,  	 41451
C0413975,   Super Food,   SD,     93033
C3012523, 	Alberto's Son's,   WY,      	 08259
C6794871,     	Martino's,        	 SC,       25540
C8903047,     	Food Circle,     AZ,     85755
C2677223,        	 Ferris Teeter,        	 PA,      	 17003
C4617009, 	Super Food,       MO,   	55856
C6494782,       	W-Mart Supercenter,      	 VA,       33558
C9609085,       	Wigmann's,   SD,         02504
C1899783,     W-Mart Supercenter,        	 OR,       38370
C0060316,      	 Smith's,       SC,  	 57766
C5443210,     	U-Krop, WY,    	 54283
C7654551, Privatz, AZ,   17612
C6502889,         Super Food, OR,   02791
C0452583,       Alberto's Son's,        	 CA,       83196
C9968205,    	 Martino's,  	 WA, 	29357
C6787944,         Hole Foods,    	 CA,       	41911
C4378578, 	Martino's, 	VA,      	 32150
C8569638,        	 W-Mart Supercenter,     	TN,     30165
C6278098,       Food Circle,   MN,     	97107
C6162490,       Food Kitty,    	 PA,     04416
C9765616,  	 W-Mart Supercenter,   DE,     	70450
C1962014, 	Wigmann's,  	 AZ,       	57874
C5565438, U-Krop,       NV,     98272
C0496245, 	Wigmann's,       	MS,  	 73644
C2936385,    	 Ferris Teeter,       VA,       23853
C8811048,       Alberto's Son's,       GA,     40382
C9146536,         Martino's,         AL,   76922
C8004705,      	 Alberto's Son's, 	DE,        	 87124
C4034324,       	Smith's,      	 GA,   	17434
C0588370, Moss's,     	AL,       21948
C3387630, 	W-Mart Supercenter,        	 OR,   	85982
C6580248, Hole Foods, 	VA,        	 02082
C9022441,     	Moss's,   GA,     	27681
C2673184,   	Privatz, MA,        	 31890
C7706664,   Food Circle,         GA,     70867
C9719779,      	 Croger,     MA, 	88047
C1003191,       Ferris Teeter,       MS,  	 23408
C0592307,    	 Moss's,       	AL,        	 44742
C9498585,        	 Smith's,   	MN,     	00569
C0178624,        	 Martino's,       	MS,      	 17377
C5210786,   Martino's,      	 MA,     10842
C8156549,       	Alberto's Son's,       DC,         06285
C4170424, Ferris Teeter,        	 SD,       	90228
C6695918,        	 Ferris Teeter,         MO, 	31497
C4638777,   W-Mart Supercenter,       MN,         59423
C0267351,   Hole Foods,     	TN,  	 77747
C2171386,   Moss's,  	 FL,     72859
C6165355,     Hole Foods, 	NC,        	 91017
C6812752, Hole Foods,     	OR,   77970
C4433624,         Ferris Teeter,    	 TN,     29167
C7270062,       	Ferris Teeter,   AK,         09339
C5187222, 	Super Food, WY,   51643
C7312025,      	 Food Kitty,       IL,     16867
C0273341,    	 Croger,   IN,     61047
C0488117,       Martino's,     OR,   93435
C4561449,        	 Food Circle,     	SC,    	 31273
C1145731,   Super Food,      	 OR,        	 91098
C6436243,   	Food Kitty,     HI,         14887
C2067734,    	 Smith's,       	CA,       02632
C1323629,       	Moss's,         TX,   	14709
C2765686,     Ferris Teeter,        	 WY,  	 87062
C4427219,   Alberto's Son's,     NC,       33961
C2162580,   W-Mart Supercenter,         CA,     66177
C0306797,   	Ferris Teeter,     GA,       65850
C0626015,     Privatz,       	WA,   69902
C2491523,      	 Alberto's Son's,       GA,       	40171
C7314864, Wigmann's,   NC,       	04824
C5504238,        	 Croger,   	DC,       76539
C5044715,      	 Moss's, 	NC,  	 03828
C3804507,   Moss's,        	 WY, 70592
C1293394,     Croger,  	 MO,      	 75736
C0832483,         Croger,  	 PA,       	42305
C0312875,      	 Hole Foods,         TX,   13915
C6250796,   Ferris Teeter,   FL,       05144
C5077168, 	Food Circle,   AK, 	87755
C0785553,   U-Krop,         MO,      	 91151
C9733010,   Super Food,     CA,       31153
C4745168,       Hole Foods,     TX,        	 43714
C8891310,         Food Kitty,     	GA,  	 77435
C1910811,       	Croger, 	GA,     95473
C0697951,  	 Ferris Teeter,         MO,     99570
C5072291,   Alberto's Son's,  	 CA,   11595
C5986754,   	Food Circle, 	DC,   	63137
C9669100,   	Smith's,      	 DC,       47481
C4597460, 	W-Mart Supercenter,         HI,         06086
C0668296,       	Croger,     AL,      	 78314
C8233828,       Ferris Teeter,   TN,         56892
C5378786,   	Croger,  	 SC,      	 20321
C7674675,       Moss's,   IL,       41403
C5227156,  	 Food Circle,   	TN,   64051
C9751470, 	Wigmann's,   	WY,         37077
C9598452,   Martino's,     	OR,         02981
C2042438,        	 Wigmann's,       AK,        	 83132
C6529925,   Hole Foods,       SC,       98690
C7749729,   Food Circle,       TX,    	 03061
C1337046,     	Martino's,    	 IN,     75160
C6991660,   Croger,     	OR,     80302
C6985510,       Super Food,     	SC,        	 43863
C7046900,       	Food Kitty,  	 ND,        	 07219
C1733380,       Ferris Teeter,   AK,    	 28629
C9679326,     	Super Food,   	NC,       	66103
C3071163,     Ferris Teeter,       	AZ, 69598
C6040063,         Martino's,         AK,         74755
C7718964, Moss's,   	IN,   84888
C2568847,   Moss's,      	 FL,       16758
C7369022,  	 W-Mart Supercenter,     MN,   42772
C5611254,   Privatz,       	GA,      	 65276
C9756719,  	 Food Circle,     DC,   88752
C5786538,   Alberto's Son's,       	GA,       76908
C5328351,     	Martino's,         MS,      	 36023
C1211902, Smith's,     MS,       02198
C0617416,  	 Martino's,   	PA, 	33935
C3448792,   Croger,      	 SD,   06472
C2594216,     Croger,      	 NV, 	32993
C5166765,     	U-Krop,      	 MO,      	 70878
C5284287,   Food Kitty,       AL,     61700
C0777681,       W-Mart Supercenter,     IN,   96431
C8978112,     Super Food,     CA,     	00890
C2083770,   Smith's,   SD,        	 87923
C9402666,   	U-Krop,  	 PA,    	 50881
C0597280,   Super Food, 	TN,     69372
C0183561,  	 Food Kitty,        	 HI,       83304
C0141930, Smith's,  	 PA,       88722
C9190667,       Food Circle,       ND,         39922
C0990298,    	 Super Food,     GA,        	 65290
C4248096,       U-Krop,       NV,     	99519
C3087052,  	 Super Food,      	 NC,        	 46560
C7107491,     Moss's, 	PA,   	45516
C4051709,       Wigmann's,        	 IN,   96158
C4392590,   Moss's,        	 MA,   	17417
C6948347,    	 Croger,  	 TX,      	 65610
C8024810,     Wigmann's,        	 ND, 	45861
C1680718,       Alberto's Son's,       HI, 	33892
C7139550,         W-Mart Supercenter,   HI,     	35329
C8785104,         Smith's, 	OR,       	12099
C6264818,     Croger,        	 ND,     	09882
C4086306,   Wigmann's,         DE,       	72787
C5545634,        	 Croger,      	 PA,       	03290
C8756599,      	 Croger,  	 SC,     	57997
C2313160,     Hole Foods, 	AL,  	 63631
C8676879,     Hole Foods, NC,       	54153
C6971850,     W-Mart Supercenter,     HI, 59828
C5745370,       	U-Krop,         MS,       09979
C8016726,       Privatz,       	CA,    	 47661
C0055680,   	Food Circle,   HI,     	13090
C3347169,   	Super Food, 	TX,   55934
C6580490,  	 Moss's,      	 FL,       67907
C2246493, Privatz,   IN, 81655
C2815700,       Super Food,   DE,  	 42107
C2277732,   Food Kitty,   AK,  	 64271
C6054839, 	Croger,      	 DC,    	 13309
C3562624,   	U-Krop,       NC,         68245
C3411320,       Moss's,   SC,  	 64133
C2983259,    	 W-Mart Supercenter,     DE,     	48209
C6096083,    	 U-Krop,   MO,       	55647
C0186727,     Alberto's Son's,  	 GA,        	 90201
C8552815, Privatz,  	 DE,       	52723
C0734254,     	Food Kitty,   IL,       	21752
C1622294,       Wigmann's,       	HI,   	54012
C7349768,   Wigmann's,         MS,      	 59733
C7718667,       	Wigmann's,  	 IL,       	60599
C0177966,   Smith's,       NV,     70256
C9932540,   Smith's,     	AZ,    	 69669
C0797262,       	Privatz,     TX,   64607
C4807500,  	 Food Kitty, WA,    	 70414
C5672153,       Food Kitty,       SD, 88465
C1556550,     	Super Food,   NC,       	04709
C6278973,    	 Food Circle,    	 TX,     28380
C1462673,      	 Ferris Teeter, MO,      	 20364
C5923527,  	 U-Krop, ND,   	91026
C4078255, U-Krop,   SC,       	28988
C6745698,      	 Martino's,     AL,  	 71755
C9148794,   	Moss's,     	PA,     	21151
C2665757,      	 Food Circle,       AZ,     07016
C1232724,     Food Kitty,  	 GA,   14184
C8738794,      	 Croger, 	TX,        	 87020
C0749828,        	 Wigmann's, 	WY,     81232
C0636361,     Privatz,      	 AK,    	 16190
C1339192,       Food Circle,      	 WA,   90681
C0378893,         Moss's,     WA,     60830
C8558576,     Super Food,     VA,   27974
C1749967,   	Food Circle, 	NC,     20513
C2153587,        	 Smith's,       	WY,      	 73443
C3518254,       Smith's,      	 AZ,  	 04884
C5364143,   Martino's,   GA,     98657
C0333075,        	 Croger,      	 TX,     61180
C4635880,     Privatz,       NV,      	 16296
C1984065,   	Wigmann's,     	AK,   93254
C9230428,   Martino's,         VA,       06521
C4213225,   	Wigmann's,       MO,    	 85214
C8652671,   Hole Foods, 	AZ, 28517
C0352734,     	Food Circle,       DC, 01046
C4228981,       Ferris Teeter,  	 TN,       	95444
C9416297,     Super Food,   	SD,  	 65658
C0534446,       	Moss's,        	 MA,  	 34842
C9050236,         Martino's,     	AK,     55501
C3180334,       Super Food,       	TN,     77594
C1776839,      	 Ferris Teeter,    	 GA,   71819
C2392452, 	Super Food,       MN,    	 41220
C4768723,         Ferris Teeter,      	 WY,     71110
C1584842,    	 Privatz,       NC,   	68483
C1196751, 	Alberto's Son's,     AL,    	 13981
C0286832,     Wigmann's,     WY,     	15981
C3721999,   	Privatz,   MO,         10958
C5405420,  	 Moss's,   FL,     65413
C7284565,         Alberto's Son's,     MS,      	 82461
C4739066,      	 U-Krop,       TN,    	 49345
C6865896,   Super Food,       DE,     	54996
C3298707,  	 W-Mart Supercenter,   MO,     47444
C7211929,     Moss's,  	 HI,   	94133
C9312139,   Hole Foods,         VA,         76797
C6444757, 	Croger,   IN,       48736
C5184010,    	 Smith's,   AZ,    	 15185
C6182372, Ferris Teeter,   WA,      	 06231
C7123790,       	Croger,        	 IN, 	23917
C7894022,   	Smith's,   SD,      	 88961
C6984552,       	Croger,         IN,     03291
C6673836, Ferris Teeter,     NC,       32848
C8015199,     Martino's,     	DE,   96955
C1384605,    	 Food Kitty,     PA, 	16049
C0908941, 	Food Kitty,   MO,         88602
C8164355,  	 Smith's,     	IL,       93459
C7989030,     Croger,   MN,    	 94552
C0444043, Smith's,    	 CA,    	 64994
C1204459, 	Wigmann's,      	 ND,     23284
C3472881,     	W-Mart Supercenter,       AK,       	81550
C2519525,    	 Hole Foods,  	 SC,     	43279
C4982881,   	Food Circle,      	 TX,       87285
C0814743,     Food Circle, NC,   04429
C8758707,     Croger,   IL,       91134
C1888547,         W-Mart Supercenter, 	MO,   57596
C8272144,       	Super Food,     AL,         27598
C6055813,   Martino's,       OR,       67062
C6724714,   	Super Food,       NV,   03968
C0074886,    	 Smith's,  	 MO,       	81253
C0286813,   Moss's,        	 SC,   48014
C8760663,      	 Croger,     CA,   69511
C5982789, Moss's,   GA,       46621
C7681444,         Croger,         MA,      	 53274
C2124893, 	Super Food,  	 SD,       03714
C8803290,   	Ferris Teeter,     	AK,     55658
C0084480,     Privatz,  	 MA,         51128
C3645902,   Food Circle,         OR, 57732
C9191924,  	 Privatz,     	TN,     78920
C9179090,      	 Ferris Teeter,       	TX,     33697
C5188359,   U-Krop, CA,    	 45484
C5260642,     Food Circle,         AL,   00829
C0933424,     Martino's,         IL, 21891
C8528371,       Ferris Teeter,   GA,        	 82674
C7132339,   W-Mart Supercenter, MS,       25112
C5682780,     	Martino's,     	SC, 	76119
C9593590,    	 Smith's,     TX,       59715
C9758728,     Ferris Teeter,     TN,  	 51924
C2672136,  	 Martino's,        	 MO, 	53813
C0134261,      	 Hole Foods,    	 MS,     67150
C4170385,       U-Krop,         SC,   	52167
C8413949,       Hole Foods,   	MO,      	 93147
C8476685,  	 Super Food,         MA,   	20772
C0415484,        	 Privatz,         WA,     37885
C7081413,     Moss's,   NV,     79215
C2623215,   Hole Foods,       	CA,   72457
C3534494, 	Martino's,     SD,         72642
C6907724, 	W-Mart Supercenter,       MN,     77717
C1033310,   Food Circle,   	AL,     	02801
C3170375,        	 Moss's,      	 TN,    	 21397
C4913652,        	 Croger, 	NV,     	08525
C5321460,    	 W-Mart Supercenter,     	DC,   55843
C2413180,   	Privatz, NV,     75946
C0598935,      	 Moss's,       PA,     06475
C7996428, 	Wigmann's,      	 CA,        	 00762
C3347930, Privatz,     WA,         27309
C3593834,   	Wigmann's,       	TX,       	33231
C5186236, 	Smith's,    	 DC,     64623
C8747700,       	Martino's,     	DE,     	96539
C3667255,     	Croger,     GA,         41972
C5242382,    	 Alberto's Son's,     	MS,   04209
C0312247,   	Croger,     	AK,      	 26451
C9692826,     	Privatz,       AL,      	 39584
C7517196,       Hole Foods,   	WY,  	 80991
C9919068,       Moss's,   VA,  	 54906
C4939831,       	Alberto's Son's,     SD,   90050
C4579232,   Food Kitty,     AK,     	86121
C5278170,     	U-Krop,  	 MS,       	05191
C4027725,   Moss's, 	MO,     	80830
C6749255,    	 Martino's,     WY,       20614
C9894317,     Ferris Teeter,    	 CA, 	83862
C2827481,     	Wigmann's,  	 MA,   89225
C6280422, 	Martino's,        	 WY,   	98022
C1439341,   Alberto's Son's,   MN,       97330
C0997337,      	 U-Krop,   IL,   35935
C9840640,     	Moss's,   	DC,    	 15659
C8843938,   	Moss's,   FL,     	81458
C6007697,   Food Kitty,         MS,     36660
C0025285,  	 U-Krop,   WA,      	 17538
C3469995,   Smith's,     MA,      	 76228
C3362757,         Martino's,      	 MA, 	52420
C7022264,       Wigmann's,     MA,       71219
C2359096,  	 Alberto's Son's,   	IL,  	 94829
C9187510, Martino's,       AZ,    	 90373
C5377824,     W-Mart Supercenter,       	WA,   15858
C3157650,     Privatz,     AK,   71079
C9941953,     	U-Krop,     	DE,         03312
C1846333,    	 U-Krop,       	TX,        	 12297
C0644493,       Martino's,     HI,  	 46824
